brand,technology,display_colors,screen_size,screen_area,screen_to_body_ratio,screen_resolution,rear_camera,front_camera,os,external_memory,internal_memory,cpu,weight,radio,headphone_jack,length,width,high,battery_mah,battery_removable,battery_type,real_price,_4G
Alcatel,TFT,0.256,3.5,36.5,52.4,153600.0,0.3,0.0,Firefox OS 1.3,1.0,0.5,1.2,100.0,1.0,1.0,112.2,62.0,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,52.4,153600.0,1.3,0.3,Firefox OS 1.3,1.0,0.125,1.0,93.0,1.0,1.0,112.2,62.0,12.0,1000,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,4.5,55.8,68.1,518400.0,5.0,0.3,Firefox OS 1.3,1.0,0.5,1.2,103.0,1.0,1.0,129.0,63.5,8.2,1700,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,6.0,99.2,75.8,2073600.0,13.1,5.0,Android 4.4.2,1.0,2.0,2.0,175.0,1.0,1.0,160.5,81.6,7.9,3100,0.0,Li-Ion,2.0,1.0
Alcatel,IPS LCD,16.0,5.0,68.9,72.4,518400.0,8.0,2.0,Android 4.2,1.0,1.0,1.3,128.0,0.0,1.0,136.0,70.0,7.3,2000,0.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,4.5,55.8,68.1,518400.0,8.0,0.3,Android 4.3,1.0,1.0,1.2,110.0,1.0,1.0,129.0,63.5,7.9,1700,0.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,4.5,55.8,67.9,518400.0,8.0,2.0,Android 4.3,1.0,1.0,1.2,116.0,1.0,1.0,129.5,63.5,8.5,2000,0.0,Li-Ion,1.0,1.0
Alcatel,IPS LCD,16.0,5.0,68.9,72.4,921600.0,8.0,1.3,Android 4.3,1.0,1.0,1.2,126.0,0.0,1.0,136.5,69.7,7.5,2150,0.0,Li-Ion,1.0,1.0
Alcatel,IPS LCD,16.0,5.0,68.9,71.0,2073600.0,13.1,2.0,Android 4.2.1,0.0,2.0,2.0,125.0,1.0,1.0,140.4,69.1,7.9,2500,0.0,Li-Ion,1.0,0.0
Alcatel,TFT,0.256,3.5,36.5,52.3,153600.0,2.0,0.0,Android 4.2,1.0,0.5,1.0,100.0,1.0,1.0,112.5,62.0,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.5,55.8,64.4,409920.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.2,147.0,1.0,1.0,132.5,65.4,10.0,2000,1.0,Li-Ion,0.0,1.0
Alcatel,TFT,16.0,4.5,55.8,64.4,409920.0,5.0,0.3,Android 4.4,1.0,1.0,1.2,147.0,1.0,1.0,132.5,65.4,9.9,2000,1.0,Li-Ion,1.0,1.0
Alcatel,TFT,0.256,4.0,45.5,58.0,384000.0,3.15,0.0,Android 4.2,1.0,0.5,1.3,116.0,1.0,1.0,122.0,64.4,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,5.5,83.4,71.3,518400.0,8.0,2.0,Android 4.2,1.0,1.0,1.3,189.0,1.0,1.0,151.0,77.5,9.5,2500,0.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,52.4,153600.0,2.0,0.3,Android 4.4.2,1.0,0.5,1.0,101.0,1.0,1.0,112.2,62.0,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,4.0,45.5,58.2,384000.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.3,114.0,1.0,1.0,121.6,64.4,12.1,1400,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.5,55.8,62.0,409920.0,5.0,0.3,Android 4.4.2,1.0,0.5,1.3,150.0,1.0,1.0,132.5,67.9,10.0,1800,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,2.8,24.3,44.5,76800.0,2.0,0.0,Android 4.2.2,1.0,0.5,1.0,78.0,1.0,1.0,97.0,56.2,12.0,1000,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,5.0,68.9,67.8,518400.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.2,149.0,1.0,1.0,141.0,72.1,9.9,2000,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.0,45.5,57.5,384000.0,5.0,0.3,Android 4.3,1.0,1.0,1.2,130.0,1.0,1.0,123.0,64.4,9.9,2000,1.0,Li-Ion,0.0,1.0
Alcatel,IPS LCD,16.0,5.0,68.9,67.9,518400.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.3,162.0,1.0,1.0,141.0,72.0,9.4,3000,1.0,Li-Ion,0.0,1.0
Alcatel,IPS LCD,16.0,5.9,96.0,70.0,921600.0,8.0,2.0,Android 4.3,1.0,1.0,1.2,182.0,1.0,1.0,162.4,84.4,8.6,3400,0.0,Li-Ion,1.0,1.0
Alcatel,IPS LCD,16.0,4.3,51.0,64.7,409920.0,5.0,0.3,Android 4.2,1.0,0.5,1.3,96.0,1.0,1.0,127.1,62.0,7.9,1700,0.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.0,45.5,58.6,384000.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,136.5,1.0,1.0,121.5,64.0,11.8,1400,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.5,55.8,63.9,518400.0,5.0,0.3,Android 4.2,1.0,1.0,1.2,130.0,1.0,1.0,130.3,67.0,9.0,1800,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,50.9,153600.0,3.15,0.0,Firefox OS 1.0,1.0,0.25,1.0,108.0,1.0,1.0,115.0,62.3,12.2,1400,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,6.0,99.2,77.7,2073600.0,13.0,2.0,Android 4.2.2,1.0,2.0,1.5,177.6,1.0,1.0,158.5,80.6,8.5,3400,0.0,Li-Ion,2.0,0.0
Alcatel,IPS LCD,16.0,4.66,59.9,66.7,518400.0,8.0,2.0,Android 4.1,1.0,1.0,1.0,109.0,1.0,1.0,133.0,67.5,7.9,1800,0.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,4.7,60.9,66.3,921600.0,13.0,1.3,Android 4.2,0.0,1.0,1.2,117.4,1.0,1.0,138.0,66.6,7.5,2000,0.0,Li-Ion,2.0,0.0
Alcatel,IPS LCD,16.0,4.7,60.9,68.3,921600.0,8.0,1.3,Android 4.2,1.0,1.0,1.2,110.0,1.0,1.0,133.5,66.8,7.4,2000,0.0,Li-Ion,1.0,1.0
Alcatel,AMOLED,16.0,4.65,59.6,64.7,921600.0,8.0,1.3,Android 4.1,0.0,1.0,1.2,115.0,1.0,0.0,134.4,68.5,6.5,1800,0.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,5.0,68.9,72.7,2073600.0,13.1,2.1,Android 4.2.1,1.0,2.0,1.5,130.0,1.0,1.0,140.4,67.5,6.9,2000,0.0,Li-Ion,2.0,0.0
Alcatel,TFT,16.0,4.0,45.5,58.6,384000.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,136.5,1.0,1.0,121.5,64.0,11.8,1400,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,50.9,153600.0,2.0,0.0,Android 2.3,1.0,0.25,1.0,118.0,1.0,1.0,115.0,62.3,12.2,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,52.3,153600.0,2.0,0.0,Android 4.2,1.0,0.5,1.0,100.0,1.0,1.0,112.5,62.0,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,4.0,45.5,58.0,384000.0,5.0,0.3,Android 4.2,1.0,0.5,1.3,110.0,1.0,1.0,122.0,64.4,12.0,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,51.8,153600.0,3.15,0.3,Android 4.1,1.0,0.5,1.0,122.0,1.0,1.0,115.0,61.2,12.2,1400,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,5.0,71.2,63.5,384000.0,5.0,0.3,Android 4.1.2,1.0,0.5,1.2,163.0,1.0,1.0,143.0,78.4,9.8,2500,1.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,5.0,68.9,63.8,921600.0,8.0,0.3,Android 4.1,1.0,1.0,1.2,135.0,1.0,1.0,144.0,75.0,8.5,2500,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,16.0,5.0,68.9,63.8,2073600.0,12.0,1.0,Android 4.1,1.0,1.0,1.2,,1.0,1.0,144.0,75.0,8.5,2500,1.0,Li-Ion,2.0,0.0
Alcatel,AMOLED,16.0,4.0,45.5,63.5,384000.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,119.5,1.0,1.0,117.9,60.8,9.7,1500,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,0.256,3.5,36.5,50.9,153600.0,2.0,0.0,Android 2.3,1.0,0.25,1.0,118.0,1.0,1.0,115.0,62.3,12.2,1400,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.5,55.8,62.7,518400.0,5.0,0.3,Android 4.1,1.0,0.5,1.0,139.0,1.0,1.0,131.0,68.0,10.9,1800,1.0,Li-Ion,1.0,0.0
Alcatel,IPS LCD,16.0,5.0,68.9,63.8,921600.0,8.0,1.3,Android 4.1,1.0,1.0,1.2,135.0,1.0,1.0,144.0,75.0,8.7,2500,1.0,Li-Ion,2.0,1.0
Alcatel,TFT,16.0,4.5,55.8,62.5,409920.0,5.0,0.3,Android 4.2,1.0,0.5,1.3,157.0,1.0,1.0,131.5,67.9,11.5,1800,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,5.0,68.9,68.0,409920.0,5.0,0.3,Android 4.2,1.0,0.5,1.3,162.0,1.0,1.0,141.0,71.8,9.9,1900,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,2.8,24.3,38.3,76800.0,2.0,0.0,Android 2.3,1.0,,0.65,114.0,1.0,1.0,110.0,57.6,12.5,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,2.6,20.9,27.6,76800.0,3.15,0.0,Android 2.3,1.0,,0.65,126.0,1.0,1.0,117.0,64.8,11.6,1500,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.0,45.5,54.1,384000.0,3.15,0.3,Android 2.3,1.0,,,144.5,1.0,1.0,127.4,66.1,10.9,0,0.0,,1.0,0.0
Alcatel,TFT,0.256,3.5,36.5,52.2,153600.0,3.15,0.0,Android 2.3,1.0,0.5,1.0,136.0,1.0,1.0,114.5,61.0,12.5,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,50.9,153600.0,3.15,0.3,Android 2.3.6,1.0,0.25,0.65,136.0,1.0,1.0,116.0,61.8,12.5,1300,1.0,Li-Ion,0.0,0.0
Alcatel,IPS LCD,16.0,4.5,55.8,61.3,921600.0,5.0,2.0,Android 4.0,1.0,1.0,1.5,,1.0,1.0,130.0,70.0,9.8,1800,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,0.256,3.5,36.5,46.1,153600.0,3.15,0.0,Android 2.3.5,1.0,0.5,0.8,155.0,1.0,1.0,119.9,66.0,13.7,1400,1.0,Li-Ion,2.0,0.0
Alcatel,TFT,0.256,4.0,47.6,57.4,153600.0,3.15,0.3,Android 2.3,1.0,,0.8,131.3,1.0,1.0,122.0,68.0,10.8,1500,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,16.0,4.0,45.5,57.3,384000.0,5.0,0.3,Android 4.0,1.0,,1.0,150.0,1.0,1.0,124.4,63.9,11.4,1500,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,16.0,4.3,52.6,60.5,384000.0,5.0,0.3,Android 2.3,1.0,0.5,1.4,124.0,1.0,1.0,128.0,68.0,9.8,1500,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,16.0,4.3,52.6,59.6,384000.0,8.0,0.3,Android 4.0,1.0,1.0,1.0,143.0,1.0,1.0,129.8,68.0,11.0,1800,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,16.0,4.3,52.6,59.6,384000.0,8.0,0.3,Android 4.0,1.0,1.0,1.0,143.0,1.0,1.0,129.8,68.0,11.0,1800,1.0,Li-Ion,1.0,0.0
Alcatel,TFT,0.256,2.8,24.3,38.1,76800.0,2.0,0.0,Android 2.1,1.0,,0.42,100.7,1.0,1.0,110.0,58.0,12.6,1000,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,2.8,24.3,38.5,76800.0,2.0,0.0,Android 2.2,1.0,,0.6,120.0,1.0,1.0,110.0,57.4,12.4,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.2,30.5,46.5,153600.0,3.15,0.0,Android 2.3.5,1.0,0.25,0.65,123.0,1.0,1.0,112.0,58.6,12.1,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.2,30.5,46.5,153600.0,3.15,0.0,Android 2.3.5,1.0,0.25,0.65,123.0,1.0,1.0,112.0,58.6,12.1,1300,1.0,Li-Ion,0.0,0.0
Alcatel,TFT,0.256,3.5,36.5,50.6,153600.0,5.0,0.3,Android 2.2,1.0,,0.6,144.0,1.0,1.0,116.0,62.2,12.2,1300,1.0,Li-Ion,0.0,0.0
Allview,LTPS IPS LCD,16.0,6.53,104.7,84.2,2527200.0,13.0,16.0,Android 9.0,1.0,4.0,2.2,193.0,1.0,1.0,161.9,76.8,8.3,4000,0.0,Li-Po,1.0,1.0
Allview,IPS LCD,16.0,6.21,96.3,81.2,1094400.0,13.0,5.0,Android 9.0,1.0,4.0,2.0,184.7,1.0,1.0,157.6,75.2,8.3,3400,0.0,Li-Po,0.0,1.0
Allview,IPS LCD,16.0,6.8,115.4,82.3,865280.0,13.0,8.0,Android 9.0,1.0,2.0,1.3,191.6,1.0,1.0,171.0,82.0,8.8,3500,0.0,Li-Po,1.0,1.0
Allview,AMOLED,16.0,6.39,100.2,85.9,2527200.0,16.0,8.0,Android 9.0,1.0,4.0,2.1,176.6,1.0,1.0,157.0,74.3,8.9,3450,0.0,Li-Po,2.0,1.0
Allview,IPS LCD,16.0,6.2,96.9,82.8,2425680.0,16.0,16.0,Android 8.1,1.0,4.0,2.0,210.0,1.0,1.0,155.0,75.5,7.9,3000,0.0,Li-Po,2.0,1.0
Allview,IPS LCD,16.0,6.2,96.7,80.7,1080000.0,13.0,8.0,Android 8.1,1.0,3.0,2.0,168.0,1.0,1.0,157.2,76.3,8.1,4000,0.0,Li-Po,1.0,1.0
Allview,IPS LCD,16.0,5.5,78.1,73.3,1036800.0,13.0,13.0,Android 8.0,1.0,3.0,1.3,143.6,1.0,1.0,148.3,71.8,8.1,3000,0.0,Li-Po,1.0,1.0
Allview,LTPS IPS LCD,16.0,5.5,83.4,70.8,2073600.0,13.0,13.0,Android 6.0,1.0,4.0,2.0,167.5,1.0,1.0,154.2,76.4,7.4,3000,0.0,Li-Po,2.0,1.0
Allview,IPS LCD,16.0,6.0,92.9,77.8,2332800.0,13.0,13.0,Android 7.1,1.0,6.0,2.4,156.0,1.0,1.0,158.7,75.2,8.0,3050,0.0,Li-Po,2.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,67.4,921600.0,8.0,8.0,Android 7.0,1.0,1.0,1.25,145.0,1.0,1.0,142.0,72.0,8.4,2500,0.0,Li-Po,1.0,1.0
Allview,IPS LCD,16.0,4.5,55.8,60.7,409920.0,5.0,0.3,Android 5.1,1.0,1.0,1.0,118.5,1.0,1.0,136.0,67.6,9.3,1700,1.0,Li-Ion,0.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,66.8,921600.0,8.0,5.0,Android 5.1,1.0,2.0,1.3,200.0,1.0,1.0,143.3,72.0,8.9,4000,1.0,Li-Ion,1.0,0.0
Allview,AMOLED,16.0,6.0,99.2,76.0,2073600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,209.8,1.0,1.0,160.9,81.2,8.4,5020,0.0,Li-Po,2.0,1.0
Allview,AMOLED,16.0,5.5,83.4,73.6,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,147.6,1.0,1.0,151.9,74.6,6.9,3150,0.0,Li-Po,2.0,1.0
Allview,AMOLED,16.0,5.5,83.4,72.2,2073600.0,16.0,8.0,Android 6.0,1.0,4.0,2.0,144.0,1.0,1.0,154.3,74.9,7.0,3000,0.0,Li-Po,2.0,1.0
Allview,IPS LCD,,4.5,55.8,63.6,409920.0,8.0,2.0,Android 5.1,1.0,1.0,1.0,135.5,1.0,1.0,133.3,65.8,9.8,1850,1.0,Li-Ion,0.0,1.0
Allview,IPS LCD,,5.0,68.9,69.8,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.3,130.0,1.0,1.0,140.7,70.2,8.6,2100,1.0,Li-Po,1.0,1.0
Allview,IPS LCD,,4.5,55.8,62.8,409920.0,5.0,2.0,Android 5.1,1.0,1.0,1.0,156.5,1.0,1.0,134.2,66.2,11.2,4000,1.0,Li-Po,0.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,65.6,921600.0,8.0,5.0,Android 5.1,1.0,1.0,1.0,154.0,1.0,1.0,144.0,73.0,8.1,3140,0.0,Li-Ion,0.0,1.0
Allview,AMOLED,16.0,5.5,83.4,72.2,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.3,212.0,1.0,1.0,152.0,76.0,8.5,6000,0.0,Li-Po,2.0,1.0
Allview,AMOLED,16.0,4.7,60.9,66.2,921600.0,8.0,5.0,Android 5.0,1.0,1.0,1.3,143.0,1.0,1.0,137.2,67.0,7.9,2000,1.0,Li-Ion,1.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,66.8,921600.0,5.0,2.0,Android 5.1,1.0,1.0,1.3,153.0,1.0,1.0,143.3,72.0,8.9,2000,1.0,Li-Ion,0.0,0.0
Allview,AMOLED,16.0,5.5,83.4,70.3,921600.0,13.0,5.0,Android 5.1,1.0,1.0,1.3,155.3,1.0,1.0,154.0,77.0,7.2,3150,1.0,Li-Po,1.0,1.0
Allview,AMOLED,16.0,5.5,83.4,70.3,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,155.3,1.0,1.0,154.0,77.0,7.2,3150,1.0,Li-Po,2.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,68.6,921600.0,8.0,5.0,Android 5.0,1.0,1.0,1.3,137.0,1.0,1.0,143.0,70.3,8.0,2400,1.0,Li-Po,1.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,68.0,921600.0,13.0,5.0,Android 5.1,1.0,2.0,1.3,128.0,1.0,1.0,142.4,71.2,7.0,2350,0.0,Li-Po,1.0,1.0
Allview,IPS LCD,16.0,5.0,68.9,68.0,921600.0,13.0,5.0,Android 5.1,1.0,3.0,1.3,128.0,1.0,1.0,142.4,71.2,7.0,2350,0.0,Li-Po,1.0,1.0
Allview,AMOLED,16.0,6.0,99.2,73.8,3686400.0,24.0,8.0,Android 5.1,1.0,3.0,2.0,204.4,1.0,1.0,164.0,82.0,9.6,3500,0.0,Li-Po,2.0,1.0
Allview,TFT,,4.3,52.6,59.9,384000.0,5.0,0.3,Android 4.2.2,0.0,0.5,1.3,153.7,1.0,1.0,129.2,68.0,10.9,1700,1.0,Li-Ion,0.0,0.0
Allview,IPS LCD,,4.0,45.5,55.9,384000.0,5.0,0.3,Android 4.3,1.0,0.5,1.2,118.7,1.0,1.0,125.4,65.0,10.7,1500,1.0,Li-Ion,0.0,0.0
Allview,TFT,16.0,4.0,45.5,56.9,384000.0,3.15,0.3,Android 4.2.2,1.0,0.5,1.3,118.5,1.0,1.0,125.0,64.0,11.0,1400,1.0,Li-Ion,0.0,0.0
Allview,IPS LCD,16.0,4.5,55.8,61.7,409920.0,5.0,0.3,Android 4.4.2,1.0,1.0,1.3,150.0,1.0,1.0,134.5,67.2,9.7,1800,1.0,Li-Ion,0.0,1.0
Allview,IPS LCD,16.0,4.0,45.5,59.0,384000.0,3.15,0.3,Android 4.4.2,1.0,0.5,1.3,119.8,1.0,1.0,124.6,61.9,9.5,1350,1.0,Li-Po,0.0,0.0
Allview,IPS LCD,16.0,4.7,60.9,66.7,921600.0,8.0,2.0,Microsoft Windows Phone 8.1,1.0,1.0,1.2,98.9,1.0,1.0,135.8,67.2,7.2,1750,1.0,Li-Po,1.0,0.0
Allview,TFT,16.0,4.0,45.5,57.7,384000.0,5.0,0.3,Microsoft Windows Phone 8.1,1.0,0.5,1.2,110.0,1.0,1.0,122.5,64.4,9.9,1420,1.0,Li-Ion,0.0,0.0
Allview,IPS LCD,16.0,5.0,68.9,66.0,921600.0,8.0,2.0,Microsoft Windows Phone 8.1,1.0,1.0,1.2,156.2,1.0,1.0,144.9,72.1,8.8,2000,1.0,Li-Ion,1.0,0.0
Allview,TFT,,4.65,59.6,63.1,921600.0,8.0,1.0,Android 4.1.2,1.0,1.0,1.5,131.9,1.0,1.0,135.0,70.0,8.6,2100,1.0,Li-Po,1.0,0.0
Allview,IPS LCD,16.0,5.5,83.4,68.4,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.5,146.4,1.0,1.0,157.0,77.7,8.4,2400,1.0,Li-Ion,1.0,0.0
Allview,IGZO IPS LCD,16.0,4.7,60.9,65.7,921600.0,13.0,0.0,Android 4.2.2,0.0,1.0,1.7,143.1,1.0,1.0,139.7,66.3,8.5,2200,0.0,,1.0,0.0
Allview,IPS LCD,16.0,5.0,68.9,70.1,921600.0,8.0,2.0,Android 4.4.2,1.0,1.0,1.4,149.7,1.0,1.0,140.3,70.1,8.0,1920,0.0,Li-Po,1.0,0.0
Allview,IPS LCD,16.0,5.0,68.9,66.7,921600.0,13.0,5.0,Android 4.3,1.0,2.0,1.4,143.5,1.0,1.0,144.0,71.8,8.9,2500,1.0,Li-Ion,2.0,0.0
Allview,IPS LCD,16.0,4.7,60.9,65.8,518400.0,8.0,2.0,Android 4.2.2,1.0,1.0,1.3,143.0,1.0,1.0,134.5,68.8,11.0,1800,1.0,Li-Ion,1.0,0.0
Allview,IPS LCD,16.0,5.5,83.4,73.8,2073600.0,16.0,8.0,Android 4.2.2,0.0,3.0,2.15,150.5,1.0,1.0,150.6,75.0,9.7,2500,0.0,Li-Po,2.0,0.0
Allview,IPS LCD,16.0,4.7,60.9,67.3,2073600.0,16.0,4.0,Android 4.4.2,0.0,2.0,2.15,139.2,,1.0,137.0,66.0,10.3,2200,0.0,Li-Po,2.0,0.0
Allview,Super AMOLED,16.0,5.0,68.9,67.8,2073600.0,13.0,5.0,Android 4.2.2,0.0,2.0,1.7,129.0,1.0,1.0,145.1,70.1,5.6,2300,0.0,Li-Ion,2.0,0.0
Allview,AMOLED,16.0,4.8,63.5,67.4,921600.0,8.0,5.0,Android 4.4.2,0.0,1.0,1.7,97.0,1.0,1.0,139.8,67.4,5.2,2050,0.0,Li-Ion,1.0,0.0
Allview,TFT,,3.5,36.5,49.7,153600.0,2.0,0.0,Android 4.2,0.0,0.5,1.0,110.6,1.0,1.0,116.1,63.2,12.0,1200,1.0,Li-Ion,0.0,0.0
Allview,TFT,,3.5,36.5,51.2,153600.0,2.0,0.3,Android 2.3.6,1.0,0.25,1.0,122.7,1.0,1.0,115.0,62.0,12.2,1500,1.0,Li-Ion,0.0,0.0
Allview,TFT,,4.0,45.5,56.1,384000.0,3.15,0.3,Android 4.2.2,1.0,0.5,1.2,137.7,1.0,1.0,126.0,64.4,11.5,1700,1.0,Li-Ion,0.0,0.0
Allview,TFT,,4.5,55.8,61.2,409920.0,5.0,0.3,Android 4.2,1.0,0.5,1.2,142.0,1.0,1.0,136.0,67.0,9.8,1800,1.0,Li-Ion,0.0,0.0
Allview,TFT,,5.3,77.4,69.3,518400.0,8.0,1.0,Android 4.1,1.0,1.0,1.2,176.9,1.0,1.0,153.0,73.0,9.9,3000,1.0,Li-Ion,1.0,0.0
Allview,IPS LCD,,4.5,55.8,61.0,518400.0,8.0,1.0,Android 4.1,1.0,1.0,1.2,140.7,1.0,1.0,136.5,67.0,9.8,2100,1.0,Li-Ion,1.0,0.0
Allview,TFT,,4.63,59.1,62.0,409920.0,5.0,0.3,Android 4.2.2,0.0,0.5,1.2,147.7,1.0,1.0,136.6,69.8,10.9,1700,1.0,Li-Ion,1.0,0.0
Allview,IPS LCD,,4.7,60.9,64.7,921600.0,8.0,2.0,Android 4.2,1.0,1.0,1.2,124.9,1.0,1.0,137.5,68.4,7.9,1800,1.0,Li-Ion,1.0,0.0
Allview,IPS LCD,16.0,5.0,68.9,69.8,2073600.0,13.0,5.0,Android 4.2,0.0,2.0,1.5,129.4,1.0,1.0,143.0,69.0,7.9,2000,0.0,Li-Po,2.0,0.0
Allview,IPS LCD,16.0,4.5,55.8,66.5,921600.0,8.0,2.0,Android 4.2,0.0,1.0,1.5,147.7,1.0,1.0,130.4,64.4,9.1,3000,0.0,Li-Po,1.0,0.0
Allview,TFT,,4.1,47.8,60.2,384000.0,8.0,0.3,Android 2.3.5,1.0,0.5,0.67,135.5,0.0,1.0,121.5,65.4,12.9,1900,1.0,Li-Ion,0.0,0.0
Allview,Super AMOLED+,16.0,4.3,52.6,61.9,384000.0,8.0,0.3,Android 4.0.4,1.0,0.5,1.0,118.4,1.0,1.0,127.2,66.8,9.8,1600,1.0,Li-Ion,1.0,0.0
Allview,Super AMOLED,16.0,4.3,52.6,61.9,384000.0,8.0,0.3,Android 4.0.4,1.0,0.5,1.0,118.4,1.0,1.0,128.0,66.4,9.9,1600,1.0,Li-Ion,1.0,0.0
Allview,TFT,,3.95,46.5,58.1,153600.0,3.15,0.3,Android 4.0.4,1.0,0.5,1.0,162.2,1.0,1.0,125.0,64.0,11.2,1700,1.0,Li-Ion,0.0,0.0
Allview,Super AMOLED,16.0,4.65,59.6,65.4,921600.0,8.0,1.0,Android 4.0.4,1.0,1.0,1.0,131.3,1.0,1.0,136.0,67.0,8.6,2100,0.0,Li-Po,1.0,0.0
Amazon,IPS LCD,16.0,4.7,60.9,65.8,921600.0,13.0,2.1,Amazon Fire 3.5,0.0,2.0,2.2,160.0,0.0,1.0,139.2,66.5,8.9,2400,0.0,Li-Ion,1.0,1.0
Apple,Super Retina XDR OLED,16.0,6.1,90.2,86.0,2962440.0,12.0,12.0,iOS 14.1,0.0,4.0,3.1,164.0,0.0,0.0,146.7,71.5,7.4,2815,0.0,Li-Ion,2.0,1.0
Apple,Super Retina XDR OLED,16.0,5.4,71.9,85.1,2527200.0,12.0,12.0,iOS 14.1,0.0,4.0,3.1,135.0,0.0,0.0,131.5,64.2,7.4,2227,0.0,Li-Ion,2.0,1.0
Apple,Super Retina XDR OLED,16.0,6.1,90.2,86.0,2962440.0,12.0,12.0,iOS 14.1,0.0,6.0,3.1,189.0,0.0,0.0,146.7,71.5,7.4,2815,0.0,Li-Ion,2.0,1.0
Apple,Super Retina XDR OLED,16.0,6.7,109.8,87.4,3566952.0,12.0,12.0,iOS 14.1,0.0,6.0,3.1,228.0,0.0,0.0,160.8,78.1,7.4,3687,0.0,Li-Ion,2.0,1.0
Apple,Retina IPS LCD,16.0,4.7,60.9,65.4,1000500.0,12.0,7.0,iOS 13,0.0,3.0,2.65,148.0,0.0,0.0,138.4,67.3,7.3,1821,0.0,Li-Ion,2.0,1.0
Apple,IPS LCD,16.0,6.1,90.3,79.0,1483776.0,12.0,12.0,iOS 13,0.0,4.0,2.65,194.0,0.0,0.0,150.9,75.7,8.3,3110,0.0,Li-Ion,2.0,1.0
Apple,XDR OLED,16.0,5.8,84.4,82.1,2740500.0,12.0,12.0,iOS 13,0.0,4.0,2.65,188.0,0.0,0.0,144.0,71.4,8.1,3046,0.0,Li-Ion,2.0,1.0
