brand	technology	touch_screen	display_colors	screen_size	screen_area	screen_to_body_ratio	screen_resolution	rear_camera	front_camera	os	gpu	external_memory	internal_memory	cpu	dimensions	weight	battery	approximate_price	sim_card	net_work	speed	gprs	gps	wifi	nfc	usb	bluetooth	radio	headphone_jack
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.59" inc	106.6 cm2	84.7%	1080 x 2340 px	48 MP, Dual	16 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G52	microSD, up to 512 GB	64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	163.1 Х 77.2 Х 8.8 mm	206 g	4000 mAh,  Non-removable Li-Po	None	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.59" inc	106.6 cm2	84.7%	1080 x 2340 px	48 MP, Triple	16 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G52	microSD, up to 512 GB	128/256 GB, 8 GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	163.1 Х 77.2 Х 8.8 mm	206 g	4000 mAh,  Non-removable Li-Po	290 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes (market/region dependent)	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.59" inc	106.6 cm2	84.7%	1080 x 2340 px	48 MP, Triple	16 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G52	microSD, up to 512 GB (uses shared SIM slot)	128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	163.1 Х 77.2 Х 8.8 mm	206 g	4000 mAh,  Non-removable Li-Po	None	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE	FM radio	Yes
Huawei	AMOLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	84.8%	1080 x 2340 px	16 MP, Triple	16 MP, Dual	Android 9.0 (Pie); EMUI 9 or Magic UI 2	- Mali-G76 MP10	No	128/256/512 GB, 8 GB RAM, 128 GB, 6 GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	157.3 Х 75.1 Х 8.3 mm	206 g	3500 mAh,  Non-removable Li-Po	500 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, aptX HD, LE	No	No
Huawei	IPS LCD	capacitive touchscreen	16M	6.39" inc	100.2 cm2	82.9%	720 x 1560 px	48 MP, Triple	8 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G51 MP4	microSD, up to 1 TB (uses shared SIM slot)	64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	158.9 Х 76.1 Х 8.1 mm	176 g	4000 mAh,  Non-removable Li-Po	130 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Huawei	IPS LCD	capacitive touchscreen	16M	5.71" inc	81.4 cm2	78.1%	720 x 1520 px	13 MP, Single	5 MP, Single	Android 9.0 (Pie); EMUI 9.1	- PowerVR GE8320	microSD, up to 1 TB (dedicated slot)	32GB 2GB RAM, 64GB 3GB RAM	- Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53)	147.1 Х 70.8 Х 8.5 mm	146 g	3020 mAh,  Non-removable Li-Po	90 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Huawei	LCD	capacitive touchscreen	16M	6.01" inc	90.6 cm2	78.8%	720 x 1560 px	13 MP, Single	8 MP, Single	Android 9.0 (Pie); EMUI 9	- PowerVR GE8320	microSD, up to 512 GB (dedicated slot)	32/64 GB, 3 GB RAM	- Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)	156.3 Х 73.5 Х 8 mm	150 g	3020 mAh,  Non-removable Li-Po	100 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		microUSB 2.0	v4.2, A2DP, LE	FM radio	Yes
Huawei	IPS LCD	capacitive touchscreen	16M	6.57" inc	104.7 cm2	84.9%	1080 x 2400 px	40 MP, Triple	32 MP, Dual	Android 10.0; Magic UI 3	- Mali-G76 MP16	No	128GB 6GB RAM, 128GB 8GB RAM	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55)	162.7 Х 75.8 Х 8.9 mm	213 g	4200 mAh,  Non-removable Li-Po	430 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE	No	No
Huawei	IPS LCD	capacitive touchscreen	16M	6.57" inc	104.7 cm2	84.9%	1080 x 2400 px	40 MP, Triple	32 MP, Dual	Android 10.0; Magic UI 3	- Mali-G76 MP16	No	128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55)	162.7 Х 75.8 Х 8.8 mm	206 g	4100 mAh,  Non-removable Li-Po	500 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE	No	No
Huawei	OLED	capacitive touchscreen	16M	7.2" inc	130.7 cm2	87.6%	1080 x 2244 px	40 MP, Triple	24 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G76 MP10	NM (Nano Memory), up to 256GB (uses shared SIM slot)	256 GB, 8 GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	174.6 Х 85.4 Х 8.4 mm	233 g	4200 mAh,  Non-removable Li-Po	900 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps; 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, aptX HD, LE	No	No
Huawei	OLED	capacitive touchscreen	16M	6.62" inc	107.6 cm2	87.9%	1080 x 2340 px	40 MP, Triple	24 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128GB 6GB RAM, 128GB 8GB RAM, UFS3.0	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55)	160.8 Х 76.1 Х 8.4 mm	196 g	4200 mAh,  Non-removable Li-Po	550 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, aptX HD, LE	No	Yes
Huawei	OLED	capacitive touchscreen	16M	6.62" inc	107.6 cm2	87.9%	1080 x 2340 px	40 MP, Triple	24 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55)	160.8 Х 76.1 Х 8.4 mm	196 g	4200 mAh,  Non-removable Li-Po	650 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, aptX HD, LE	No	Yes
Huawei	OLED	capacitive touchscreen	16M	6.53" inc	108.7 cm2	94.1%	1176 x 2400 px	40 MP, Quad	32 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128GB 8GB RAM, 256GB 8GB RAM, UFS3.0	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55)	158.1 Х 73.1 Х 8.8 mm	198 g	4500 mAh,  Non-removable Li-Po	750 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, aptX HD, LE	No	No
Huawei	OLED	capacitive touchscreen	16M	6.53" inc	108.7 cm2	94.1%	1176 x 2400 px	40 MP, Quad	32 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128GB 8GB RAM, 256GB 8GB RAM, UFS3.0	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55)	158.1 Х 73.1 Х 8.8 mm	198 g	4500 mAh,  Non-removable Li-Po	900 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, aptX HD, LE	No	No
Huawei	OLED	capacitive touchscreen	16M	6.53" inc	108.7 cm2	94.1%	1176 x 2400 px	40 MP, Quad	32 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	NM (Nano Memory), up to 256GB (uses shared SIM slot)	512GB 12GB RAM, UFS3.0	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55)	158.1 Х 73.1 Х 9.3 mm	198 g	4500 mAh,  Non-removable Li-Po	1700 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, aptX HD, LE	No	No
Huawei	OLED	capacitive touchscreen	16M	8" inc	205.0 cm2	86.9%	2200 x 2480 px	40 MP, Quad	40 MP, Quad	Android 9.0 (Pie); EMUI 9.1	- Mali-G76 MP10	NM (Nano Memory), up to 256GB (uses shared SIM slot)	512 GB, 8 GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	161.3 Х 78.3 Х 11 mm	295 g	4500 mAh,  Non-removable Li-Po	2150 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps, 5G	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, LE, aptX HD	No	No
Huawei	IPS LCD	capacitive touchscreen	16M	6.15" inc	93.6 cm2	84.2%	1080 x 2312 px	24 MP, Triple	32 MP, Single	Android 9.0 (Pie); EMUI 9	- Mali-G51 MP4	microSD, up to 512 GB (uses SIM 2 slot)	128 GB, 4/6 GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	152.9 Х 72.7 Х 7.4 mm	159 g	3340 mAh,  Non-removable Li-Po	270 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	4.2, A2DP, LE, aptX HD	No	Yes
Huawei	OLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.1%	1080 x 2340 px	48 MP, Quad	32 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G52 MP6	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128 GB, 8 GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	157.4 Х 74.8 Х 7.3 mm	171 g	3500 mAh,  Non-removable Li-Po	360 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD		No
Huawei	OLED	capacitive touchscreen	16M	6.39" inc	100.2 cm2	85.1%	1080 x 2340 px	48 MP, Quad	32 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G76 MP10	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128/256 GB, 8 GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	157.4 Х 74.8 Х 7.3 mm	171 g	3500 mAh,  Non-removable Li-Po	390 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD		No
Huawei	IPS LCD	capacitive touchscreen	16M	6.4" inc	101.4 cm2	84.0%	1080 x 2310 px	24 MP, Quad	24 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G51 MP4	microSD, up to 512 GB (uses shared SIM slot)	128 GB, 6/8 GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	159.1 Х 75.9 Х 8.3 mm	178 g	4000 mAh,  Non-removable Li-Po	260 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	4.2, A2DP, LE	FM radio	Yes
Huawei	IPS LCD	capacitive touchscreen	16M	6.26" inc	96.2 cm2	83.4%	1080 x 2340 px	48 MP, Quad	32 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G52 MP6	microSD, up to 512 GB (uses shared SIM slot)	256 GB, 8 GB RAM 128 GB, 6 GB RAM 128 GB, 6 GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	156.1 Х 73.9 Х 8.3 mm	178 g	4000 mAh,  Non-removable Li-Po	290 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Huawei	IPS LCD	capacitive touchscreen	16M	6.26" inc	96.2 cm2	84.2%	1080 x 2340 px	48 MP, Quad	32 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G76 MP10	No	128GB 8GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	154.3 Х 74 Х 7.8 mm	174 g	3750 mAh,  Non-removable Li-Po	340 EUR	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, aptX HD, LE	No	No
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.26" inc	96.2 cm2	83.4%	1080 x 2340 px	48 MP, Quad	32 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G52 MP6	NM (Nano Memory), up to 256GB (uses shared SIM slot)	64GB 6GB RAM, 128GB 6GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	156.1 Х 73.9 Х 8.3 mm	178 g	4000 mAh,  Non-removable Li-Po	200 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE	FM radio	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.57" inc	104.2 cm2	84.7%	1080 x 2400 px	40 MP, Triple	32 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	No	128GB 8GB RAM	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55)	162.6 Х 75.7 Х 8.6 mm	197 g	4100 mAh,  Non-removable Li-Po	$ 360	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE	No	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.57" inc	104.2 cm2	84.5%	1080 x 2400 px	40 MP, Triple	32 MP, Dual	Android 10; EMUI 10	- Mali-G76 MP16	No	128GB 8GB RAM, 256GB 8GB RAM	- Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55)	162.7 Х 75.8 Х 9 mm	212 g	4200 mAh,  Non-removable Li-Po	None	Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE / 5G	HSPA 42.2/5.76 Mbps, LTE-A, 5G (2+ Gbps DL)	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.1, A2DP, LE	No	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.4" inc	101.4 cm2	83.5%	1080 x 2310 px	48 MP, Quad	16 MP, Single	Android 10; EMUI 10	- Mali-G52 MP6	NM (Nano Memory), up to 256GB (uses shared SIM slot)	128GB 8GB RAM	- Octa-core (2x2.27 GHz Cortex-A76 & 6x1.88 GHz Cortex-A55)	159.2 Х 76.3 Х 8.7 mm	183 g	4200 mAh,  Non-removable Li-Po	280 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / CDMA / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 400/75 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE		Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.59" inc	106.6 cm2	84.7%	1080 x 2340 px	48 MP, Triple	16 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G51 MP4	microSD, up to 512 GB (uses shared SIM slot)	128GB 6GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	163.1 Х 77.2 Х 8.8 mm	206 g	4000 mAh,  Non-removable Li-Po	350 EUR	Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot		2.0, Type-C 1.0 reversible connector	4.2, A2DP, LE	FM radio	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	Type LTPS	6.59" inc	106.6 cm2	84.3%	1080 x 2340 px	16 MP, Dual	16 MP, Single	Android 9.0 (Pie); EMUI 9	- Mali-G51 MP4	microSD, up to 1 TB	64 GB, 4 GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	163.5 Х 77.3 Х 8.8 mm	196.8 g	4000 mAh,  Non-removable Li-Po	280 EUR	Single SIM (Nano-SIM)Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat12 600/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes (market/region dependent)	2.0, Type-C 1.0 reversible connector	5.0, A2DP, LE		Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.4" inc	101.4 cm2	84.0%	1080 x 2310 px	16 MP, Quad	16 MP, Single	Android 9.0 (Pie), EMUI 9.1	- Mali-G51 MP4	microSD, up to 256 GB (uses shared SIM slot)	64/128 GB, 4 GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	159.1 Х 75.9 Х 8.3 mm	178 g	4000 mAh,  Non-removable Li-Po	280 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA, LTE-A	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes (market/region dependent)	2.0, Type-C 1.0 reversible connector, USB On-The-Go	5.0, A2DP, LE, aptX HD	FM radio	Yes
Huawei	OLED	capacitive touchscreen	16M	6.1" inc	91.3 cm2	85.8%	1080 x 2340 px	40 MP, Triple	32 MP, Single	Android 9.0 (Pie); EMUI 9.1	- Mali-G76 MP10	NM (Nano Memory), up to 256GB (uses SIM 2)	64/128/256 GB, 8 GB RAM 128 GB, 6 GB RAM	- Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55)	149.1 Х 71.4 Х 7.6 mm	165 g	3650 mAh,  Non-removable Li-Po	680 EUR	Single SIM (Nano-SIM)Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A Cat21 1400/200 Mbps	Yes	Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot	Yes	3.1, Type-C 1.0 reversible connector	5.0, A2DP, aptX HD, LE	No	Yes
Huawei	LTPS IPS LCD	capacitive touchscreen	16M	6.15" inc	93.6 cm2	90%	1080 x 2312 px	48 MP, Triple	24 MP, Single	Android 9.0 (Pie), EMUI 9.0	- Mali-G51 MP4	microSD, up to 512 GB (uses SIM 2 slot)	128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM	- Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)	152.9 Х 72.7 Х 7.4 mm	159 g	3340 mAh,  Non-removable Li-Po	290 EUR	Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)	GSM / HSPA / LTE	HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 400/50 Mbps	Yes	Yes, with A-GPS, GLONASS, BDS	Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot	Yes (market/region dependent) - Canada	2.0, Type-C 1.0 reversible connector	4.2, A2DP, LE, aptX HD		Yes
